truth
304871	NOT_DA
847934	NOT_DA
195415	NOT_DA
1986406	NOT_DA
2835813	NOT_DA
174695	NOT_DA
176077	NOT_DA
4102199	NOT_DA
177478	NOT_DA
4472551	NOT_DA
9727	NOT_DA
178018	NOT_DA
1046624	NOT_DA
251499	NOT_DA
4435098	NOT_DA
259677	NOT_DA
177024	NOT_DA
4476189	NOT_DA
184984	NOT_DA
4410988	NOT_DA
2990918	NOT_DA
4193466	NOT_DA
349876	NOT_DA
4465746	NOT_DA
300870	NOT_DA
176555	NOT_DA
163494	NOT_DA
1102370	NOT_DA
317677	NOT_DA
328472	NOT_DA
4442130	NOT_DA
300491	NOT_DA
997267	NOT_DA
4405146	NOT_DA
194322	NOT_DA
275061	NOT_DA
3568684	NOT_DA
3673770	NOT_DA
328912	NOT_DA
125624	NOT_DA
4458576	NOT_DA
2781880	NOT_DA
4473883	NOT_DA
4429981	NOT_DA
297635	NOT_DA
360508	NOT_DA
4482992	NOT_DA
4381635	NOT_DA
688923	NOT_DA
178242	NOT_DA
175630	NOT_DA
174045	NOT_DA
185222	NOT_DA
4429736	NOT_DA
4471135	NOT_DA
840376	NOT_DA
195950	NOT_DA
181644	NOT_DA
4362337	NOT_DA
204126	NOT_DA
4344883	NOT_DA
1106006	NOT_DA
294782	NOT_DA
470117	NOT_DA
207994	NOT_DA
4451477	NOT_DA
4311620	NOT_DA
759816	NOT_DA
4437748	NOT_DA
175389	NOT_DA
209475	NOT_DA
323200	NOT_DA
4060501	NOT_DA
731422	NOT_DA
178970	NOT_DA
4367187	NOT_DA
276643	NOT_DA
4390972	NOT_DA
213870	NOT_DA
1132923	NOT_DA
181862	NOT_DA
3275744	NOT_DA
4473509	NOT_DA
179601	NOT_DA
1144153	NOT_DA
4482598	NOT_DA
526682	NOT_DA
355246	NOT_DA
883987	NOT_DA
4387771	NOT_DA
4421830	NOT_DA
2368865	NOT_DA
177342	NOT_DA
2877100	NOT_DA
300620	NOT_DA
4474255	NOT_DA
2686372	NOT_DA
2256425	NOT_DA
215231	NOT_DA
146086	NOT_DA
406247	NOT_DA
362955	NOT_DA
12574	NOT_DA
583134	NOT_DA
780555	NOT_DA
4402645	NOT_DA
158836	NOT_DA
303554	NOT_DA
175697	NOT_DA
195494	NOT_DA
196742	NOT_DA
2829179	NOT_DA
130763	NOT_DA
197179	NOT_DA
801260	NOT_DA
183650	NOT_DA
197233	NOT_DA
4458306	NOT_DA
333189	NOT_DA
4469722	NOT_DA
4381555	NOT_DA
226618	NOT_DA
25461	NOT_DA
591439	NOT_DA
7366	NOT_DA
2676432	NOT_DA
1096610	NOT_DA
199555	NOT_DA
212945	NOT_DA
190658	NOT_DA
210095	NOT_DA
4477017	NOT_DA
303269	NOT_DA
574720	NOT_DA
109382	NOT_DA
208901	NOT_DA
1064392	NOT_DA
350224	NOT_DA
4416646	NOT_DA
4468101	NOT_DA
1696853	NOT_DA
295427	NOT_DA
329703	NOT_DA
290572	NOT_DA
2347399	NOT_DA
264496	NOT_DA
1030770	NOT_DA
3943186	NOT_DA
308191	NOT_DA
306315	NOT_DA
1599042	NOT_DA
208539	NOT_DA
710432	NOT_DA
4332078	NOT_DA
2046330	NOT_DA
305187	NOT_DA
334602	NOT_DA
806487	NOT_DA
191849	NOT_DA
1579256	NOT_DA
555400	NOT_DA
921020	NOT_DA
684586	NOT_DA
121873	NOT_DA
4434579	NOT_DA
584107	NOT_DA
555547	NOT_DA
231952	NOT_DA
3807411	NOT_DA
183446	NOT_DA
175508	NOT_DA
275180	NOT_DA
269937	NOT_DA
941087	NOT_DA
187000	NOT_DA
956836	NOT_DA
562410	NOT_DA
4359831	NOT_DA
4479989	NOT_DA
268733	NOT_DA
210292	NOT_DA
185558	NOT_DA
4468805	NOT_DA
217109	NOT_DA
179989	NOT_DA
234724	NOT_DA
4405420	NOT_DA
851821	NOT_DA
4459634	NOT_DA
4430843	NOT_DA
367946	NOT_DA
300102	NOT_DA
4439489	NOT_DA
218710	NOT_DA
4315788	NOT_DA
4465905	NOT_DA
307608	NOT_DA
175375	NOT_DA
4388068	NOT_DA
105109	NOT_DA
187264	NOT_DA
328905	NOT_DA
4456894	NOT_DA
1105919	NOT_DA
2316624	NOT_DA
304973	NOT_DA
4356080	NOT_DA
197539	NOT_DA
4448052	NOT_DA
362948	NOT_DA
178996	NOT_DA
510524	NOT_DA
351501	NOT_DA
274619	NOT_DA
4471279	NOT_DA
389371	NOT_DA
44151	NOT_DA
178387	NOT_DA
187517	NOT_DA
4479405	NOT_DA
2978122	NOT_DA
4410097	NOT_DA
298036	NOT_DA
309892	NOT_DA
4474760	NOT_DA
186379	NOT_DA
4380006	NOT_DA
4404187	NOT_DA
186881	NOT_DA
329502	NOT_DA
193763	NOT_DA
129798	NOT_DA
2941399	NOT_DA
1146158	NOT_DA
252198	NOT_DA
835499	NOT_DA
168071	NOT_DA
932077	NOT_DA
4315786	NOT_DA
4359797	NOT_DA
4453535	NOT_DA
197540	NOT_DA
4366725	NOT_DA
1000986	NOT_DA
171547	NOT_DA
4427114	NOT_DA
190453	NOT_DA
2480553	NOT_DA
4404181	NOT_DA
4398588	NOT_DA
4358322	NOT_DA
919806	NOT_DA
260756	NOT_DA
4422733	NOT_DA
31235	NOT_DA
247722	NOT_DA
540055	NOT_DA
196918	NOT_DA
158771	NOT_DA
182886	NOT_DA
183296	NOT_DA
2963287	NOT_DA
4355718	NOT_DA
174770	NOT_DA
262166	NOT_DA
183454	NOT_DA
519880	NOT_DA
4456091	NOT_DA
136127	NOT_DA
4333921	NOT_DA
215248	NOT_DA
4447394	NOT_DA
170555	NOT_DA
847711	NOT_DA
174840	NOT_DA
188225	NOT_DA
1112614	NOT_DA
181161	NOT_DA
248492	NOT_DA
4430952	NOT_DA
198826	NOT_DA
4408801	NOT_DA
2472603	NOT_DA
316728	NOT_DA
4474485	NOT_DA
4462432	NOT_DA
537219	NOT_DA
4324245	NOT_DA
4459196	NOT_DA
2190939	NOT_DA
4315675	NOT_DA
560146	NOT_DA
174885	NOT_DA
365297	NOT_DA
4422313	NOT_DA
4412541	NOT_DA
324882	NOT_DA
270722	NOT_DA
4469032	NOT_DA
749837	NOT_DA
377426	NOT_DA
314186	NOT_DA
132661	NOT_DA
175836	NOT_DA
212532	NOT_DA
194526	NOT_DA
4315782	NOT_DA
4466275	NOT_DA
4300690	NOT_DA
1139117	NOT_DA
1839897	NOT_DA
698236	NOT_DA
196139	NOT_DA
4339144	NOT_DA
715527	NOT_DA
4380450	NOT_DA
368175	NOT_DA
1010876	NOT_DA
168047	NOT_DA
4405869	NOT_DA
352014	NOT_DA
4474759	NOT_DA
666440	NOT_DA
3805726	NOT_DA
3190479	NOT_DA
336063	NOT_DA
4326080	NOT_DA
4307330	NOT_DA
318760	NOT_DA
4397998	NOT_DA
3862524	NOT_DA
978412	NOT_DA
4439398	NOT_DA
145883	NOT_DA
336468	NOT_DA
540079	NOT_DA
305460	NOT_DA
341969	NOT_DA
579541	NOT_DA
1076668	NOT_DA
3868285	NOT_DA
166158	NOT_DA
4428224	NOT_DA
790663	NOT_DA
4410938	NOT_DA
195028	NOT_DA
3030171	NOT_DA
4369131	NOT_DA
4447105	NOT_DA
4328910	NOT_DA
1129425	NOT_DA
46494	NOT_DA
807548	NOT_DA
137183	NOT_DA
211750	NOT_DA
178438	NOT_DA
288138	NOT_DA
231510	NOT_DA
4451251	NOT_DA
175037	NOT_DA
187267	NOT_DA
527988	NOT_DA
4468739	NOT_DA
4455257	NOT_DA
287576	NOT_DA
1105668	NOT_DA
324015	NOT_DA
289938	NOT_DA
753638	NOT_DA
4335815	NOT_DA
296082	NOT_DA
170640	NOT_DA
174818	NOT_DA
4393057	NOT_DA
664205	NOT_DA
333949	NOT_DA
2286322	NOT_DA
321693	NOT_DA
172857	NOT_DA
174831	NOT_DA
1017181	NOT_DA
230479	NOT_DA
4472050	NOT_DA
1938968	NOT_DA
2792266	NOT_DA
650615	NOT_DA
4307093	NOT_DA
495017	NOT_DA
2283111	NOT_DA
4420959	NOT_DA
1820776	NOT_DA
363519	NOT_DA
298624	NOT_DA
3736962	NOT_DA
173851	NOT_DA
3443818	NOT_DA
369354	NOT_DA
4474533	NOT_DA
3611663	NOT_DA
358030	NOT_DA
195186	NOT_DA
45363	NOT_DA
310979	NOT_DA
190649	NOT_DA
458474	NOT_DA
133843	NOT_DA
106258	NOT_DA
514257	NOT_DA
150959	NOT_DA
114400	NOT_DA
158183	NOT_DA
4371786	NOT_DA
313593	NOT_DA
188548	NOT_DA
918242	NOT_DA
4319416	NOT_DA
176115	NOT_DA
178779	NOT_DA
4418874	NOT_DA
1064235	NOT_DA
4447219	NOT_DA
114000	NOT_DA
362470	NOT_DA
12300	NOT_DA
4462474	NOT_DA
3522002	NOT_DA
4316151	NOT_DA
129401	NOT_DA
634117	NOT_DA
4417539	NOT_DA
813479	NOT_DA
175844	NOT_DA
1904686	NOT_DA
289310	NOT_DA
535399	NOT_DA
4302627	NOT_DA
4396250	NOT_DA
346370	NOT_DA
190975	NOT_DA
568727	NOT_DA
851938	NOT_DA
451449	NOT_DA
14280	NOT_DA
368711	NOT_DA
189936	NOT_DA
4393745	NOT_DA
4324040	NOT_DA
4377149	NOT_DA
994357	NOT_DA
382220	NOT_DA
3980364	NOT_DA
195998	NOT_DA
354095	NOT_DA
4368484	NOT_DA
42931	NOT_DA
4451087	NOT_DA
4371463	NOT_DA
335577	NOT_DA
4093636	NOT_DA
11427	NOT_DA
182469	NOT_DA
294993	NOT_DA
3141342	NOT_DA
4418496	NOT_DA
92329	NOT_DA
245324	NOT_DA
4331364	NOT_DA
3439275	NOT_DA
230132	NOT_DA
656307	NOT_DA
4327501	NOT_DA
439457	NOT_DA
25842	NOT_DA
178490	NOT_DA
4296771	NOT_DA
583796	NOT_DA
676472	NOT_DA
4314545	NOT_DA
4338624	NOT_DA
4459708	NOT_DA
279993	NOT_DA
1134896	NOT_DA
235127	NOT_DA
197698	NOT_DA
160178	NOT_DA
4341205	NOT_DA
262272	NOT_DA
177893	NOT_DA
4418161	NOT_DA
101237	NOT_DA
223656	NOT_DA
4405685	NOT_DA
4437368	NOT_DA
297045	NOT_DA
173939	NOT_DA
1129906	NOT_DA
177902	NOT_DA
110829	NOT_DA
327900	NOT_DA
832848	NOT_DA
195548	NOT_DA
188333	NOT_DA
173916	NOT_DA
325850	NOT_DA
4428313	NOT_DA
193679	NOT_DA
495394	NOT_DA
806030	NOT_DA
760967	NOT_DA
1044419	NOT_DA
583974	NOT_DA
232551	NOT_DA
179297	NOT_DA
662852	NOT_DA
4402077	NOT_DA
328724	NOT_DA
231205	NOT_DA
158649	NOT_DA
427219	NOT_DA
189524	NOT_DA
4448492	NOT_DA
4338227	NOT_DA
194108	NOT_DA
4330856	NOT_DA
4455887	NOT_DA
174573	NOT_DA
196392	NOT_DA
325586	NOT_DA
1108745	NOT_DA
178151	NOT_DA
4460604	NOT_DA
232222	NOT_DA
350938	NOT_DA
2063400	NOT_DA
558281	NOT_DA
318959	NOT_DA
175575	NOT_DA
3390534	NOT_DA
185203	NOT_DA
4435400	NOT_DA
179133	NOT_DA
4417470	NOT_DA
4482754	NOT_DA
10512	NOT_DA
294440	NOT_DA
4335781	NOT_DA
194425	NOT_DA
4338990	NOT_DA
519763	NOT_DA
4431980	NOT_DA
184534	NOT_DA
214919	NOT_DA
628455	NOT_DA
1104908	NOT_DA
735769	NOT_DA
177618	NOT_DA
174497	NOT_DA
4431355	NOT_DA
188329	NOT_DA
179861	NOT_DA
887931	NOT_DA
305553	NOT_DA
4393208	NOT_DA
187882	NOT_DA
426919	NOT_DA
181422	NOT_DA
214445	NOT_DA
4477551	NOT_DA
179573	NOT_DA
299331	NOT_DA
179549	NOT_DA
787663	NOT_DA
4473227	NOT_DA
198420	NOT_DA
925200	NOT_DA
178977	NOT_DA
262464	NOT_DA
34789	NOT_DA
1043408	NOT_DA
4462541	NOT_DA
1571092	NOT_DA
4387706	NOT_DA
177473	NOT_DA
369994	NOT_DA
4371341	NOT_DA
288521	NOT_DA
4469833	NOT_DA
2119695	NOT_DA
4330813	NOT_DA
3291730	NOT_DA
4376828	NOT_DA
184178	NOT_DA
296768	NOT_DA
4234219	NOT_DA
3508701	NOT_DA
4329575	NOT_DA
4336939	NOT_DA
1579962	NOT_DA
4362942	NOT_DA
171532	NOT_DA
73538	NOT_DA
158950	NOT_DA
4307094	NOT_DA
258232	NOT_DA
4298637	NOT_DA
271563	NOT_DA
195947	NOT_DA
4029584	NOT_DA
4421128	NOT_DA
359509	NOT_DA
4380886	NOT_DA
175148	NOT_DA
4374084	NOT_DA
182044	NOT_DA
4094259	NOT_DA
1136387	NOT_DA
195651	NOT_DA
4450094	NOT_DA
358939	NOT_DA
504674	NOT_DA
1062356	NOT_DA
230232	NOT_DA
4303191	NOT_DA
355939	NOT_DA
368025	NOT_DA
4296211	NOT_DA
678813	NOT_DA
183822	NOT_DA
309284	NOT_DA
197354	NOT_DA
4475561	NOT_DA
4389289	NOT_DA
4426051	NOT_DA
4453976	NOT_DA
4467992	NOT_DA
571004	NOT_DA
2487345	NOT_DA
4423410	NOT_DA
4330852	NOT_DA
3926111	NOT_DA
363035	NOT_DA
353817	NOT_DA
43950	NOT_DA
525344	NOT_DA
182036	NOT_DA
807226	NOT_DA
36503	NOT_DA
4429335	NOT_DA
4381303	NOT_DA
367215	NOT_DA
573969	NOT_DA
227622	NOT_DA
351292	NOT_DA
697208	NOT_DA
288930	NOT_DA
187248	NOT_DA
3232988	NOT_DA
191395	NOT_DA
335097	NOT_DA
302683	NOT_DA
516553	NOT_DA
177039	NOT_DA
184990	NOT_DA
4419459	NOT_DA
4335582	NOT_DA
345951	NOT_DA
270030	NOT_DA
1106290	NOT_DA
4392183	NOT_DA
300208	NOT_DA
4360128	NOT_DA
4410807	NOT_DA
817995	NOT_DA
330564	NOT_DA
520657	NOT_DA
4454531	NOT_DA
158625	NOT_DA
4363066	NOT_DA
3084481	NOT_DA
3438642	NOT_DA
3562626	NOT_DA
4303459	NOT_DA
4425394	NOT_DA
4350035	NOT_DA
297577	NOT_DA
4475758	NOT_DA
279048	NOT_DA
835154	NOT_DA
266198	NOT_DA
187225	NOT_DA
342487	NOT_DA
173815	NOT_DA
167502	NOT_DA
4356099	NOT_DA
183867	NOT_DA
942245	NOT_DA
199215	NOT_DA
3694603	NOT_DA
841635	NOT_DA
851726	NOT_DA
1123222	NOT_DA
537643	NOT_DA
369014	NOT_DA
566243	NOT_DA
3905299	NOT_DA
13986	NOT_DA
135625	NOT_DA
872701	NOT_DA
2136916	NOT_DA
948115	NOT_DA
550013	NOT_DA
268425	NOT_DA
258522	NOT_DA
174126	NOT_DA
2233608	NOT_DA
134265	NOT_DA
370368	NOT_DA
715913	NOT_DA
176298	NOT_DA
4477696	NOT_DA
4431178	NOT_DA
4468125	NOT_DA
